index,price,type,size,municipality,district
10142,700,1,40.0,Beato,Lisboa
10143,725,2,67.0,São Nicolau e Vitória,Porto
10144,900,3,700.0,Almada,Setúbal
10145,450,0,35.0,Vila Nova de Gaia,Porto
10146,700,2,105.0,Gondomar,Porto
10147,850,2,60.0,Alcântara,Lisboa
10149,400,2,110.0,Abrantes,Santarém
10150,950,3,175.0,Maia,Porto
10151,900,3,130.0,São Nicolau e Vitória,Porto
10152,540,1,65.0,Glória e Vera Cruz,Aveiro
10153,700,1,70.0,Paranhos,Porto
10155,700,1,42.0,Beato,Lisboa
10156,700,1,65.0,Almada,Setúbal
10157,750,3,110.0,Seixal,Setúbal
10158,800,3,80.0,Oeiras,Lisboa
10159,1750,6,218.0,Avenidas Novas,Lisboa
10160,420,1,50.0,Ponta Delgada,Ilha de São Miguel
10161,850,2,67.0,Campo de Ourique,Lisboa
10162,650,2,80.0,Nossa Senhora da Anunciada e Santa Maria da Graça),Setúbal
10163,1300,3,115.0,Avenidas Novas,Lisboa
10164,950,0,157.0,São Victor,Braga
10165,850,2,80.0,Arroios,Lisboa
10166,1300,3,123.0,Odivelas,Lisboa
10167,800,3,100.0,Faro (Sé e São Pedro),Faro
10169,550,3,110.0,Braga (São José de São Lázaro e São João do Souto),Braga
10170,665,1,42.0,Loures,Lisboa
10171,400,1,30.0,Moita,Setúbal
10172,1000,3,210.0,Sé e Cividade),Braga
10173,900,3,120.0,Alcochete,Setúbal
10174,1100,2,80.0,Santo António,Lisboa
10176,790,3,100.0,Almada,Setúbal
10177,600,3,150.0,Fraião e Lamaçães,Braga
10178,600,1,80.0,Matosinhos,Porto
10179,800,4,200.0,Guimarães,Braga
10180,950,0,56.0,Santa Maria Maior,Lisboa
10181,650,1,70.0,Glória e Vera Cruz,Aveiro
10182,750,3,110.0,Vila Nova de Famalicão,Braga
10183,380,1,75.0,Barcelos,Braga
10184,550,4,50.0,Odivelas,Lisboa
10186,600,3,125.0,Vila do Conde,Porto
10187,550,1,60.0,Matosinhos,Porto
10188,725,2,110.0,Almada,Setúbal
10189,550,1,65.0,Aradas,Aveiro
10190,500,2,95.0,Paredes,Porto
10192,600,3,118.0,Peso da Régua,Vila Real
10193,820,2,98.0,Bonfim,Porto
10194,700,2,70.0,Almada,Setúbal
10195,580,3,110.0,Santo Tirso,Porto
10196,640,2,77.0,Montijo,Setúbal
10197,1300,2,100.0,São Domingos de Benfica,Lisboa
10199,500,2,90.0,São Victor,Braga
10200,550,2,64.0,Barreiro,Setúbal
10201,780,2,70.0,Glória e Vera Cruz,Aveiro
10202,700,3,130.0,Odivelas,Lisboa
10203,1100,2,74.0,Alcântara,Lisboa
10204,800,2,65.0,Maia,Porto
10205,850,2,75.0,Oeiras,Lisboa
10206,550,1,60.0,Gondomar,Porto
10207,1050,2,70.0,Ajuda,Lisboa
10208,700,2,110.0,Matosinhos,Porto
10210,525,2,75.0,Barcelos,Braga
10211,450,4,1.0,Figueira da Foz,Coimbra
10212,400,1,10.0,Cascais,Lisboa
10213,1400,5,115.0,Avenidas Novas,Lisboa
10214,900,2,94.0,Lordelo do Ouro e Massarelos,Porto
10215,550,2,66.0,Santo António dos Olivais,Coimbra
10216,820,3,115.0,São Victor,Braga
10217,650,2,80.0,Maia,Porto
10218,920,3,78.0,Alvalade,Lisboa
10219,1300,3,130.0,São Nicolau e Vitória,Porto
10220,1200,3,100.0,Santa Maria Maior,Lisboa
10221,600,2,65.0,Amadora,Lisboa
10222,850,2,95.0,Almedina e São Bartolomeu),Coimbra
10224,450,2,75.0,Figueira da Foz,Coimbra
10226,650,4,110.0,Guimarães,Braga
10227,800,3,100.0,Odivelas,Lisboa
10228,550,3,120.0,São Victor,Braga
10229,275,5,200.0,Santo António dos Olivais,Coimbra
10230,895,2,70.0,Olivais,Lisboa
10232,480,2,66.0,Barreiro,Setúbal
10233,1590,5,242.0,São Nicolau e Vitória,Porto
10234,750,1,60.0,Portimão,Faro
10235,650,3,110.0,Ponta Delgada,Ilha de São Miguel
10236,450,2,50.0,Barcelos,Braga
10237,700,3,95.0,Ramalde,Porto
10239,250,4,100.0,Cartaxo,Santarém
10240,300,1,54.0,Codesseiro,Guarda
10241,2200,2,110.0,Avenidas Novas,Lisboa
10242,1100,4,100.0,Paranhos,Porto
10243,900,2,100.0,Almada,Setúbal
10244,800,4,250.0,Povoa de Varzim,Porto
10245,750,2,90.0,Lordelo do Ouro e Massarelos,Porto
10246,390,2,85.0,Darque,Viana do Castelo
10247,1100,2,140.0,Cascais,Lisboa
10248,400,3,140.0,Barcelos,Braga
10249,325,2,70.0,Caminha,Viana do Castelo
10250,750,3,100.0,Seixal,Setúbal
10251,283,3,70.0,São Nicolau e Vitória,Porto
10252,750,0,40.0,São Nicolau e Vitória,Porto
10253,980,3,108.0,Paranhos,Porto
10254,1200,3,85.0,Olivais,Lisboa
10255,1000,2,85.0,Arroios,Lisboa
10257,720,1,50.0,Cascais,Lisboa
10258,700,2,50.0,Santa Maria Maior,Lisboa
10259,400,2,82.0,Beja (Salvador e Santa Maria da Feira),Beja
10260,400,2,90.0,Figueira da Foz,Coimbra
10261,950,3,133.0,Torres Vedras,Lisboa
10262,950,3,80.0,Campo de Ourique,Lisboa
10263,550,1,70.0,Vila Nova de Gaia,Porto
10264,1450,2,137.0,Estrela,Lisboa
10265,650,2,85.0,Almada,Setúbal
10266,750,2,90.0,Areeiro,Lisboa
10267,900,2,126.0,Braga (São José de São Lázaro e São João do Souto),Braga
10268,800,2,53.0,Ajuda,Lisboa
10269,880,4,150.0,Campanhã,Porto
10270,900,3,110.0,Sé e Cividade),Braga
10272,1300,2,110.0,Lumiar,Lisboa
10273,1000,2,72.0,Campo de Ourique,Lisboa
10274,600,2,76.0,Paranhos,Porto
10275,550,1,55.0,Sintra,Lisboa
10276,685,2,75.0,Amadora,Lisboa
10277,950,2,50.0,Loures,Lisboa
10279,700,2,75.0,Odivelas,Lisboa
10280,700,1,90.0,Portimão,Faro
10281,700,3,132.0,Gualtar,Braga
10282,700,1,70.0,São Domingos de Benfica,Lisboa
10283,1300,4,100.0,Campo de Ourique,Lisboa
10284,400,1,65.0,Lagoa (Algarve),Faro
10285,380,2,40.0,São Nicolau e Vitória,Porto
10287,650,2,90.0,Ramalde,Porto
10289,950,3,95.0,Amadora,Lisboa
10290,700,2,78.0,Campanhã,Porto
10291,950,2,104.0,Odivelas,Lisboa
10292,550,3,75.0,Glória e Vera Cruz,Aveiro
10293,850,2,70.0,Santa Maria Maior,Lisboa
10294,600,1,60.0,Portimão,Faro
10295,1350,2,93.0,Oeiras,Lisboa
10296,600,0,27.0,Santa Maria Maior,Lisboa
10297,300,0,35.0,Santo António dos Olivais,Coimbra
10298,498,1,59.0,Barreiro,Setúbal
10299,1600,3,140.0,Oeiras,Lisboa
10300,1600,2,101.0,Santo António,Lisboa
10301,1150,4,102.0,Beato,Lisboa
10302,450,1,68.0,Barreiro,Setúbal
10303,3250,3,248.0,Avenidas Novas,Lisboa
10304,600,2,60.0,Bonfim,Porto
10305,380,1,50.0,São Vicente do Paul e Vale de Figueira,Santarém
10306,475,2,51.0,Barreiro,Setúbal
10307,1350,3,104.0,Areeiro,Lisboa
10308,600,2,48.0,São Nicolau e Vitória,Porto
10309,550,2,85.0,São Sebastião,Setúbal
10310,800,1,50.0,Arroios,Lisboa
10311,750,1,50.0,Matosinhos,Porto
10312,2700,3,120.0,Oeiras,Lisboa
10313,600,0,40.0,Almada,Setúbal
10314,1000,3,80.0,Ajuda,Lisboa
10315,750,1,50.0,Avenidas Novas,Lisboa
10316,900,2,70.0,Loures,Lisboa
10317,650,0,90.0,São Nicolau e Vitória,Porto
10318,650,2,75.0,Lumiar,Lisboa
10319,800,1,55.0,Arroios,Lisboa
10320,650,1,50.0,Cascais,Lisboa
10322,450,2,74.0,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Viana do Castelo
10323,400,0,35.0,Ramalde,Porto
10324,490,2,120.0,Guimarães,Braga
10327,600,2,90.0,Vila do Conde,Porto
10328,600,2,70.0,Ramalde,Porto
10329,1800,3,130.0,Estrela,Lisboa
10330,700,1,52.0,Sintra,Lisboa
10331,550,3,90.0,Almedina e São Bartolomeu),Coimbra
10333,650,2,75.0,Paranhos,Porto
10334,400,2,70.0,Benavente,Santarém
10335,1100,2,70.0,Misericórdia,Lisboa
10336,850,2,85.0,Bonfim,Porto
10337,800,3,110.0,Paranhos,Porto
10339,950,3,100.0,Loures,Lisboa
10340,1750,4,152.0,Lumiar,Lisboa
10341,550,2,115.0,Santa Joana,Aveiro
10342,700,1,60.0,Seixal,Setúbal
10343,500,3,105.0,Covilhã,Castelo Branco
10344,950,1,75.0,Cascais,Lisboa
10345,650,2,90.0,Bonfim,Porto
10347,750,2,70.0,Loures,Lisboa
10349,750,2,65.0,Almada,Setúbal
10350,1000,2,80.0,Loulé,Faro
10351,725,2,69.0,Loures,Lisboa
10352,550,0,30.0,Mafra,Lisboa
10353,850,0,30.0,Montijo,Setúbal
10354,800,2,97.0,Sintra,Lisboa
10355,900,3,80.0,São Nicolau e Vitória,Porto
10356,2200,3,180.0,Cascais,Lisboa
10357,650,2,86.0,Vila Nova de Gaia,Porto
10358,400,4,115.0,São Nicolau e Vitória,Porto
10359,935,2,85.0,Lumiar,Lisboa
10360,840,2,80.0,Olivais,Lisboa
10361,950,3,100.0,Lumiar,Lisboa
10362,1300,4,110.0,São Domingos de Benfica,Lisboa
10363,770,2,95.0,Bonfim,Porto
10364,1000,2,112.4,Foz do Douro e Nevogilde,Porto
10365,850,3,93.0,Amadora,Lisboa
10366,850,5,90.0,Amadora,Lisboa
10367,800,3,85.0,Misericórdia,Lisboa
10368,850,3,112.0,Sintra,Lisboa
10369,600,0,40.0,Campanhã,Porto
10370,1700,3,150.0,Santo António dos Olivais,Coimbra
10371,500,3,138.0,Penafiel,Porto
10372,700,1,70.0,Maia,Porto
10373,800,3,100.0,Portimão,Faro
10374,700,2,85.0,Odivelas,Lisboa
10376,870,1,49.0,Avenidas Novas,Lisboa
10377,450,1,70.0,Povoa de Varzim,Porto
10378,900,2,52.0,Loures,Lisboa
10380,650,1,60.0,Oeiras,Lisboa
10382,800,2,75.0,Almada,Setúbal
10383,1100,2,80.0,Oeiras,Lisboa
10384,800,2,95.0,Mafra,Lisboa
10385,620,2,80.0,Fraião e Lamaçães,Braga
10386,800,3,80.0,Lumiar,Lisboa
10387,650,1,45.0,Campolide,Lisboa
10388,1300,3,95.0,Avenidas Novas,Lisboa
10389,1500,3,135.0,Lumiar,Lisboa
10390,950,2,100.0,Olhão,Faro
10391,1000,2,97.0,Lordelo do Ouro e Massarelos,Porto
10392,1200,2,120.0,Loulé,Faro
10393,1000,1,85.0,Lumiar,Lisboa
10394,700,2,85.0,Campanhã,Porto
10395,1475,2,105.0,Avenidas Novas,Lisboa
10396,900,1,51.0,Lordelo do Ouro e Massarelos,Porto
10397,3200,2,110.0,Parque das Nações,Lisboa
10398,1250,3,90.0,Santa Maria Maior,Lisboa
10400,350,3,80.0,Covilhã,Castelo Branco
10401,2000,4,121.0,Campo de Ourique,Lisboa
10402,650,1,60.0,Arroios,Lisboa
10403,400,0,1.0,Gondomar,Porto
10404,1400,4,120.0,Areeiro,Lisboa
10405,850,3,130.0,Sé e Cividade),Braga
10407,925,2,85.0,Cascais,Lisboa
10409,1450,4,130.0,Paranhos,Porto
10410,700,2,70.0,São Domingos de Benfica,Lisboa
10411,630,2,90.0,Gondomar,Porto
10412,650,2,85.0,Conceição e Estoi,Faro
10413,650,1,75.0,Vila Franca de Xira,Lisboa
10414,400,0,38.0,Portimão,Faro
10416,350,0,30.0,Almedina e São Bartolomeu),Coimbra
10417,600,1,60.0,Sintra,Lisboa
10418,750,2,70.0,Amadora,Lisboa
10419,1250,2,61.0,Lumiar,Lisboa
10420,850,1,50.0,São Nicolau e Vitória,Porto
10421,650,2,60.0,Olhão,Faro
10422,800,3,110.0,Campanhã,Porto
10424,1000,2,65.0,Odivelas,Lisboa
10425,560,0,30.0,São Nicolau e Vitória,Porto
10426,650,2,90.0,Maia,Porto
10427,1850,3,200.0,Santo António,Lisboa
10428,850,3,120.0,Matosinhos,Porto
10429,900,2,80.0,Arroios,Lisboa
10430,1200,2,160.0,Maia,Porto
10431,350,1,90.0,Vila Nova de Gaia,Porto
10433,700,2,85.0,Sintra,Lisboa
10434,899,2,96.0,Cascais,Lisboa
10436,625,1,50.0,Oeiras,Lisboa
10437,850,2,70.0,Campanhã,Porto
10438,640,1,70.0,Matosinhos,Porto
10439,900,1,60.0,Ajuda,Lisboa
10440,760,3,110.0,Dume e Semelhe,Braga
10441,835,4,140.0,Dume e Semelhe,Braga
10442,750,3,110.0,Dume e Semelhe,Braga
10443,500,0,60.0,Portimão,Faro
10444,650,1,50.0,Sintra,Lisboa
10445,600,1,67.0,São Nicolau e Vitória,Porto
10446,550,0,30.0,São Nicolau e Vitória,Porto
10447,800,2,102.0,Vila Nova de Gaia,Porto
10448,535,0,35.0,São Nicolau e Vitória,Porto
10450,875,2,80.0,São Nicolau e Vitória,Porto
10451,700,2,65.0,São Nicolau e Vitória,Porto
10452,750,2,65.0,São Nicolau e Vitória,Porto
10453,950,1,30.0,Misericórdia,Lisboa
10455,750,3,140.0,Vila Nova de Famalicão,Braga
10456,400,2,150.0,Tondela,Viseu
10457,650,2,55.0,Odivelas,Lisboa
10458,950,3,95.0,São Nicolau e Vitória,Porto
10459,200,2,90.0,Sabugal,Guarda
10460,980,3,110.0,Lumiar,Lisboa
10461,425,3,110.0,Pombal,Leiria
10462,1500,3,140.0,São Domingos de Benfica,Lisboa
10463,950,2,80.0,Cascais,Lisboa
10464,450,1,75.0,Maia,Porto
10465,850,2,90.0,Odivelas,Lisboa
10466,600,3,75.0,Benavente,Santarém
10467,1000,2,65.0,Misericórdia,Lisboa
10468,500,2,60.0,São Nicolau e Vitória,Porto
10469,550,1,65.0,Maia,Porto
10471,650,1,60.0,Ponta Delgada,Ilha de São Miguel
10472,1800,3,110.0,São Vicente,Lisboa
10473,500,2,80.0,Portimão,Faro
10474,1850,3,130.0,Estrela,Lisboa
10475,550,2,110.0,Paredes,Porto
10476,1100,3,1.0,Angra do Heroísmo,Ilha Terceira
10477,1700,2,80.0,Cascais,Lisboa
10478,950,1,90.0,Foz do Douro e Nevogilde,Porto
10479,750,2,100.0,Almada,Setúbal
10480,1200,1,62.0,São Nicolau e Vitória,Porto
10481,1100,3,90.0,Santa Maria Maior,Lisboa
10482,700,3,140.0,São Vicente do Paul e Vale de Figueira,Santarém
10483,750,2,50.0,Seixal,Setúbal
10484,800,0,40.0,Carnide,Lisboa
10485,780,3,65.0,Penha de França,Lisboa
10486,1000,2,120.0,Faro (Sé e São Pedro),Faro
10487,495,1,90.0,Penafiel,Porto
10488,700,0,30.0,Santo António,Lisboa
10489,950,2,70.0,Avenidas Novas,Lisboa
10490,550,1,55.0,Seixal,Setúbal
10492,520,0,40.0,Santo António dos Olivais,Coimbra
10493,550,2,80.0,Almada,Setúbal
10494,550,4,130.0,Alcobaça,Leiria
10495,450,2,76.0,Palmela,Setúbal
10497,600,3,93.0,Caldas da Rainha,Leiria
10498,695,2,70.0,Amadora,Lisboa
10499,1350,5,125.0,Santo António,Lisboa
10500,450,1,42.0,Seixal,Setúbal
10502,650,1,63.0,Paranhos,Porto
10503,700,2,91.4,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Viana do Castelo
10504,650,2,84.0,Seixal,Setúbal
10506,550,1,50.0,Oeiras,Lisboa
10507,470,0,38.0,Santo António dos Olivais,Coimbra
10508,475,1,80.0,Espinhosela,Bragança
10509,240,3,50.0,Lousã,Coimbra
10510,690,1,40.0,Oeiras,Lisboa
10511,550,2,80.0,Torres Vedras,Lisboa
10512,620,3,90.0,Odivelas,Lisboa
10513,600,4,100.0,Barreira e Cortes,Leiria
10514,1100,3,110.0,Loures,Lisboa
10515,450,1,55.0,Santo António dos Olivais,Coimbra
10517,500,3,100.0,Povoa de Varzim,Porto
10518,800,2,73.0,Oeiras,Lisboa
10519,650,3,81.0,São Sebastião,Setúbal
10520,480,1,64.0,Conceição e Estoi,Faro
10521,2300,4,180.0,Foz do Douro e Nevogilde,Porto
10522,950,3,100.0,Almada,Setúbal
10523,550,2,1.0,Almada,Setúbal
10524,700,3,115.0,Ramalde,Porto
10525,690,3,90.0,Loures,Lisboa
10528,950,3,100.0,Avenidas Novas,Lisboa
10529,550,2,90.0,Gondomar,Porto
10530,500,3,130.0,Viseu,Viseu
10531,450,1,60.0,Vila Nova de Famalicão,Braga
10533,1750,5,150.0,Avenidas Novas,Lisboa
10534,580,1,78.0,Vila Nova de Gaia,Porto
10535,750,1,88.0,Santa Maria da Feira,Aveiro
10536,1000,3,84.0,Cascais,Lisboa
10537,650,2,55.0,São Nicolau e Vitória,Porto
10538,750,1,60.0,Cascais,Lisboa
10539,550,1,70.0,Santo António dos Olivais,Coimbra
10540,810,2,140.0,Ponta Delgada,Ilha de São Miguel
10541,620,3,120.0,Alcobaça,Leiria
10542,1200,3,115.0,Lumiar,Lisboa
10543,690,2,50.0,Alcântara,Lisboa
10545,650,3,85.0,Odivelas,Lisboa
10546,800,1,40.0,Santa Maria Maior,Lisboa
10547,800,3,150.0,Vila Nova de Gaia,Porto
10548,600,2,60.0,Odivelas,Lisboa
10549,650,4,138.68,Viseu,Viseu
10551,670,1,50.0,São Domingos de Benfica,Lisboa
10552,440,2,110.0,Barroselas e Carvoeiro,Viana do Castelo
10553,550,1,58.0,São Nicolau e Vitória,Porto
10554,650,2,96.0,Vila Nova de Gaia,Porto
10555,850,1,60.0,São Domingos de Benfica,Lisboa
10556,625,2,78.0,Nossa Senhora da Anunciada e Santa Maria da Graça),Setúbal
10557,700,2,110.0,Torres Vedras,Lisboa
10558,720,1,35.0,Avenidas Novas,Lisboa
10559,525,2,70.0,Vila Franca de Xira,Lisboa
10560,400,3,65.0,Barreira e Cortes,Leiria
10561,900,4,160.0,Lumiar,Lisboa
10562,700,2,80.0,Almada,Setúbal
10563,395,3,80.0,Sé e Cividade),Braga
10564,700,3,90.0,Almada,Setúbal
10565,450,1,70.0,Sé e Cividade),Braga
10566,500,1,15.0,Misericórdia,Lisboa
10567,700,0,83.0,Ramalde,Porto
10568,600,1,32.0,Oeiras,Lisboa
10569,790,2,70.0,Lumiar,Lisboa
10570,350,2,70.0,Guimarães,Braga
10571,350,2,80.0,Vila Nova de Poiares,Coimbra
10572,500,1,35.0,Vila Nova de Gaia,Porto
10573,450,1,35.0,Vila Nova de Gaia,Porto
10574,700,2,135.0,Gondomar,Porto
10575,1050,3,115.0,Lordelo do Ouro e Massarelos,Porto
10576,550,1,76.0,Vila Nova de Gaia,Porto
10577,750,1,90.0,Alcácer do Sal,Setúbal
10578,420,1,50.0,Aveleda e Vimieiro,Braga
10579,850,2,100.0,São Nicolau e Vitória,Porto
10580,750,1,40.0,Misericórdia,Lisboa
10581,750,1,36.0,São Nicolau e Vitória,Porto
10582,810,2,110.0,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Viana do Castelo
10583,700,2,100.0,Vila Nova de Gaia,Porto
10584,550,2,91.5,Vila Nova de Gaia,Porto
10585,400,2,1.0,Santa Maria da Feira,Aveiro
10586,550,1,60.0,Paranhos,Porto
10587,650,2,65.0,Oeiras,Lisboa
10588,600,2,75.0,Vila Nova de Gaia,Porto
10589,550,2,76.0,Moita,Setúbal
10590,750,1,70.0,Maia,Porto
10591,600,3,120.0,Dume e Semelhe,Braga
10592,650,3,117.0,Palmela,Setúbal
10593,700,2,100.0,São Nicolau e Vitória,Porto
10594,950,1,42.0,Areeiro,Lisboa
10595,850,3,100.0,Almada,Setúbal
10596,800,3,100.0,Seixal,Setúbal
10597,800,2,80.0,Ajuda,Lisboa
10598,1100,3,120.0,Parque das Nações,Lisboa
10600,600,3,132.0,Ponte de Lima,Viana do Castelo
10601,535,1,45.0,Misericórdia,Lisboa
10602,1100,4,1.0,Cascais,Lisboa
10603,560,2,90.0,Vila Nova de Gaia,Porto
10604,1200,2,100.0,Loulé,Faro
10605,900,2,95.0,Amadora,Lisboa
10606,600,3,120.0,Ponte de Lima,Viana do Castelo
10607,1350,1,50.0,Santo António,Lisboa
10608,700,2,66.0,Penha de França,Lisboa
10609,700,2,50.0,Misericórdia,Lisboa
10610,350,2,81.6,Tondela,Viseu
10611,550,2,75.0,Vila Nova de Gaia,Porto
10612,1250,2,80.0,Parque das Nações,Lisboa
10613,750,2,80.0,Matosinhos,Porto
10614,650,1,55.0,Almada,Setúbal
10615,550,1,60.0,Maia,Porto
10616,800,3,180.0,Glória e Vera Cruz,Aveiro
10617,480,1,50.0,Santo António dos Olivais,Coimbra
10618,675,0,40.0,Campanhã,Porto
10619,850,1,52.0,Paranhos,Porto
10620,1100,3,124.0,Oeiras,Lisboa
10621,750,2,100.0,Lordelo do Ouro e Massarelos,Porto
10622,650,3,94.0,Almedina e São Bartolomeu),Coimbra
10623,650,3,145.0,Santiago do Cacém,Setúbal
10624,550,1,65.0,Odivelas,Lisboa
10625,450,2,90.0,Caldas da Rainha,Leiria
10626,450,0,55.0,Povoa de Varzim,Porto
10627,800,3,100.0,Campanhã,Porto
10628,550,1,65.0,Maia,Porto
10629,850,2,60.0,Loures,Lisboa
10630,590,1,46.0,Odivelas,Lisboa
10631,1450,3,104.0,Lordelo do Ouro e Massarelos,Porto
10632,500,0,30.0,São Nicolau e Vitória,Porto
10633,750,2,85.0,Odivelas,Lisboa
10634,400,2,45.0,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Viana do Castelo
10635,1100,3,145.0,São Nicolau e Vitória,Porto
10636,380,0,50.0,Barreira e Cortes,Leiria
10638,625,2,110.0,Ílhavo,Aveiro
10639,300,3,170.0,Sintra,Lisboa
10641,670,1,50.0,Beato,Lisboa
10642,600,3,90.0,Povoa de Varzim,Porto
10643,700,2,63.0,Avenidas Novas,Lisboa
10645,1700,2,109.0,São Domingos de Benfica,Lisboa
10646,450,2,70.0,Vagos,Aveiro
10647,750,2,96.0,Sintra,Lisboa
10648,750,1,45.0,Almada,Setúbal
10649,585,1,55.0,Misericórdia,Lisboa
10650,850,4,100.0,São Nicolau e Vitória,Porto
10651,850,3,130.0,Lordelo do Ouro e Massarelos,Porto
10652,475,0,30.0,Vila Nova de Gaia,Porto
10653,950,4,100.0,Valongo,Porto
10654,600,0,48.0,Benfica,Lisboa
10655,750,3,85.0,São Nicolau e Vitória,Porto
10656,1200,5,140.0,Foz do Douro e Nevogilde,Porto
10657,1350,3,70.0,Benfica,Lisboa
10658,550,1,60.0,Vila Nova de Gaia,Porto
10660,1800,6,300.0,Sintra,Lisboa
10662,275,1,50.0,Ponte de Sor,Portalegre
10663,750,3,150.0,Guimarães,Braga
10664,600,1,90.0,Paranhos,Porto
10665,750,2,80.0,Odivelas,Lisboa
10666,600,1,43.0,Alcântara,Lisboa
10667,450,1,72.0,Barcelos,Braga
10668,599,2,72.0,Vila Nova de Famalicão,Braga
10669,700,3,100.0,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Viana do Castelo
10670,650,2,70.0,Loures,Lisboa
10671,800,2,97.0,Benfica,Lisboa
10672,750,3,175.0,Santo António dos Olivais,Coimbra
10673,450,3,117.0,Entroncamento,Santarém
10674,615,2,67.0,São Vicente,Braga
10675,600,1,40.0,São Vicente,Lisboa
10676,800,2,89.0,Lumiar,Lisboa
10677,700,0,60.0,São Domingos de Benfica,Lisboa
10678,350,1,62.0,Santo António dos Olivais,Coimbra
10679,1900,6,200.0,Alcântara,Lisboa
10681,1500,3,125.0,São Domingos de Benfica,Lisboa
10682,500,0,40.0,São Vicente,Braga
10683,950,2,75.0,Avenidas Novas,Lisboa
10684,1500,3,150.0,Ajuda,Lisboa
10685,650,4,50.0,Portimão,Faro
10686,700,1,48.0,Ajuda,Lisboa
10687,700,2,70.0,São Nicolau e Vitória,Porto
10688,1200,2,75.0,Parque das Nações,Lisboa
10689,825,1,65.0,Oeiras,Lisboa
10690,720,3,75.0,Beato,Lisboa
10691,680,1,63.0,Gondomar,Porto
10692,1800,3,130.0,Misericórdia,Lisboa
10693,575,1,35.0,Alvalade,Lisboa
10694,530,3,100.0,Barreira e Cortes,Leiria
10695,600,0,30.0,Alcântara,Lisboa
10697,800,1,39.0,Lumiar,Lisboa
10698,600,0,60.0,Santo António dos Olivais,Coimbra
10699,390,2,140.0,Angra do Heroísmo,Ilha Terceira
10700,500,3,80.0,Trouxemil e Torre de Vilela,Coimbra
10701,800,2,95.0,Sintra,Lisboa
10702,900,2,100.0,Albufeira,Faro
10703,500,1,60.0,Loulé,Faro
10704,665,1,70.0,Matosinhos,Porto
10705,4500,4,207.0,Campolide,Lisboa
10706,1250,1,70.0,Almada,Setúbal
10707,1250,3,100.0,Avenidas Novas,Lisboa
10708,950,4,200.0,Sé e Cividade),Braga
10710,500,1,23.75,Santa Maria Maior,Lisboa
10711,490,2,76.0,Gondomar,Porto
10712,1000,2,80.0,Alcântara,Lisboa
10713,800,2,100.0,Matosinhos,Porto
10714,550,1,55.0,Loures,Lisboa
10715,620,2,90.0,Sintra,Lisboa
10716,625,1,50.0,Penha de França,Lisboa
10722,680,2,85.0,Gualtar,Braga
10723,690,2,60.0,Estrela,Lisboa
10724,2300,3,136.0,Ramalde,Porto
10725,1000,2,80.0,Beato,Lisboa
10726,400,3,75.0,Eiras e São Paulo de Frades,Coimbra
10727,750,2,79.0,Loures,Lisboa
10728,600,2,120.0,São Victor,Braga
10729,360,1,60.0,Viseu,Viseu
10730,575,1,65.0,Matosinhos,Porto
10732,600,3,90.0,Vila Nova de Gaia,Porto
10733,795,2,85.0,Benfica,Lisboa
10734,600,1,45.0,Oeiras,Lisboa
10735,600,3,110.0,Sé e Cividade),Braga
10737,450,1,60.0,Odivelas,Lisboa
10738,725,2,60.0,Oeiras,Lisboa
10739,600,1,80.0,Ramalde,Porto
10745,750,3,150.0,Glória e Vera Cruz,Aveiro
10746,550,2,96.0,São João da Madeira,Aveiro
10748,1300,3,110.0,Avenidas Novas,Lisboa
10749,850,2,75.0,Oeiras,Lisboa
10750,650,1,45.0,Santo António,Lisboa
10753,500,2,80.0,Figueira da Foz,Coimbra
10755,550,2,90.0,Esposende,Braga
10756,650,3,70.0,Santo António dos Olivais,Coimbra
10757,900,2,70.0,Oeiras,Lisboa
10758,550,2,97.0,Santa Maria da Feira,Aveiro
10759,630,1,65.0,Matosinhos,Porto
10760,850,1,55.0,Funchal,Ilha da Madeira
10762,475,0,38.0,Almedina e São Bartolomeu),Coimbra
10764,600,2,82.0,Figueira da Foz,Coimbra
10765,290,0,20.0,Funchal,Ilha da Madeira
10766,620,1,75.0,Loulé,Faro
10767,650,2,50.0,Campanhã,Porto
10768,680,2,75.0,Ovar,Aveiro
10769,500,0,42.6,Aradas,Aveiro
10770,640,1,40.0,Beato,Lisboa
10771,500,0,38.0,Campanhã,Porto
10772,650,0,50.0,Lordelo do Ouro e Massarelos,Porto
10774,900,1,32.0,Avenidas Novas,Lisboa
10775,600,1,43.0,Matosinhos,Porto
10777,1390,2,75.0,Cascais,Lisboa
10781,650,2,121.0,Barcelos,Braga
10783,419,0,30.0,Moita,Setúbal
10785,800,2,70.0,Ajuda,Lisboa
10786,550,2,89.0,Lordelo do Ouro e Massarelos,Porto
10787,450,1,56.0,Ramalde,Porto
10789,500,1,45.0,Bonfim,Porto
10790,450,3,120.0,São Pedro do Sul,Viseu
10791,650,2,82.0,Santo António dos Olivais,Coimbra
10792,750,2,100.0,Silves,Faro
10793,850,3,125.0,Braga (São José de São Lázaro e São João do Souto),Braga
10794,1300,3,100.0,Arroios,Lisboa
10795,750,3,95.0,Vila Nova de Gaia,Porto
